experiment,env,seed,budget,model,one_step_rmse,return_mean,return_se,terminal_error_mean,terminal_error_se,exploitation_gap_mean,imagined_energy_drift_mean,divergence_rate
nonlinear_matched_planner,nonlinear_chain_stabilization,3,64,SG-PolyHam+Symp,1.7946934367943244e-09,-36.55473438588112,6.458910351324891,0.21045593720059697,0.0785478699945566,1.7453786564184763e-09,2.3394393507407187,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,64,DirectGraphNext,0.06193885314797139,-38.68019833805121,6.166340813895465,0.3017704618693719,0.08150623255940448,-3.9029271801557734,1.5421732335726057,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,64,GraphEuler,0.06193885341045952,-38.68019833805121,6.166340813895465,0.3017704618693719,0.08150623255940448,-3.9029294442695224,1.5421714384381746,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,128,SG-PolyHam+Symp,7.915515018991085e-10,-43.59354846235748,9.544706335866438,0.26372631813065534,0.13066129389990477,6.260918006262273e-09,2.028822059162216,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,128,DirectGraphNext,0.061916325976412195,-45.74093705313433,9.408091407803669,0.3673173587357823,0.1524911110707637,-3.327971342465961,1.1541714832562628,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,128,GraphEuler,0.06191632661346511,-45.74093705313433,9.408091407803669,0.3673173587357823,0.1524911110707637,-3.3279731658733573,1.1541718803732046,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,256,SG-PolyHam+Symp,4.02210610438268e-10,-38.14182636495596,4.7723113893244715,0.18081999000384943,0.05749322862922345,-2.5258740284546852e-09,2.0430265668423577,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,256,DirectGraphNext,0.06185646437727362,-40.712372583084736,5.131152494116112,0.2686595199269632,0.08025568981460164,-1.8035655537484645,0.9572459336323192,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,256,GraphEuler,0.061856464514999904,-40.712372583084736,5.131152494116112,0.2686595199269632,0.08025568981460164,-1.8035665297385648,0.9572452366387466,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,512,SG-PolyHam+Symp,1.8415255512871467e-10,-42.032156792045576,7.893738877347807,0.2921175386145549,0.09821109352483817,-3.966038164548991e-09,2.2112691259462824,0.0
nonlinear_matched_planner,nonlinear_chain_stabilization,3,512,DirectGraphNext,0.06181405328868985,-44.71544595331924,7.981469946532174,0.4066992286125614,0.11555184231600976,-1.7615046670608738,1.0446180569370198,0.0
